1.200000000000000000e+02 1.200000000000000000e+02
5.000000000000000000e+03 5.000000000000000000e+06
1.416319462371312056e+03 1.417130377153215250e+03
3.433755452248167330e+02 3.433812288573139995e+02
4.300000000000000000e+01 4.300000000000000000e+01
2.438694630525746732e+01 2.465545932742695356e+01
5.779999999999999361e+00 5.779999999999999361e+00
3.490545591063846587e+01 3.453657509300324335e+01
